time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-5.782914138559539,-12.542154267777113,21.83030456545331,5.6444896393197155,0.1746127420175565,0.0,-4.479564326173591,-10.859805862262398,1.595645076383238,-0.15095915817161815,0.0037648639330928125,0.0,406.3915795125333,405.0743794637307,407.1875168243377,406.00642734706923
4.14,-6.055512209317591,-13.20736281523075,21.922500337958077,5.635792310146229,0.17553800941375908,0.0,-4.606848743305009,-11.31416358612269,1.4746753344386827,-0.13506583347765577,0.03206103637039673,0.0,490.95486198087866,493.0504310054809,490.6252695976379,491.78660807596816
4.199999999999998,-6.33544453257558,-13.898970092254237,22.00562628905327,5.627695507306216,0.1775980888815365,0.0,-4.72420741604372,-11.739937344521985,1.2936438548141802,-0.13470979442875394,0.03853205690357121,0.0,476.27166135329924,476.7668979436634,476.4873897812163,476.4991593376879
4.259999999999997,-6.621444997272646,-14.612937753826877,22.073098323143753,5.620279618084494,0.17957347898959775,0.0,-4.809328842105237,-12.060252222334826,0.9540886819638066,-0.10754358022266823,0.018295274097058063,0.0,421.08747327593903,419.33291401941545,417.38327280104795,419.7330511954727
4.319999999999996,-6.913664243960905,-15.350038390777206,22.124592421817432,5.613755041054638,0.1803316443188283,0.0,-4.931208182317313,-12.510335428649014,0.7597295961281816,-0.11125428116236115,-0.00217374626969605,0.0,482.39560270052306,480.84680122128765,481.9946334725125,481.7045968933757
4.379999999999995,-7.2126010637674,-16.11232917736447,22.161444150820184,5.607850763348246,0.1798604802243604,0.0,-5.033326009131394,-12.900471222814097,0.46671741699830166,-0.08056858665218306,-0.022733403242113925,0.0,450.83833542900425,449.173503323583,448.7373464650822,451.21368687405317
4.439999999999993,-7.517382053661933,-16.897316756117153,22.179147360541535,5.6025276935349115,0.17843203581217093,0.0,-5.126061691639138,-13.2672650887292,0.12183789931229294,-0.11471788354033477,-0.02604662786921676,0.0,433.1325370852546,432.8536016973642,435.8774690413787,433.0054865748149
4.499999999999992,-7.827223168562243,-17.702843882216705,22.173642769713364,5.596210068132239,0.17681631377189877,0.0,-5.20211869620891,-13.585545548584303,-0.3065088486146691,-0.09110537952478269,-0.028753636730947288,0.0,402.1243246343101,401.87866750801976,400.61863331343034,402.7495739102651
4.559999999999991,-8.142477899853743,-18.53078557380261,22.14574857606808,5.591285119305168,0.1749699524018835,0.0,-5.306266352045225,-14.013885993182033,-0.6255381090306085,-0.06835840520133138,-0.035151087558590914,0.0,452.21819686072564,451.7020638150372,452.9245875798975,454.74552330027075
4.6199999999999894,-8.46389453057247,-19.38447720536793,22.097969535896894,5.586946037897189,0.17353780337408686,0.0,-5.407564472336145,-14.444091610024289,-0.9692781604684725,-0.08172011743640864,-0.007622828613400348,0.0,447.257903887344,449.4950853354836,450.01224933020967,448.9248598696893
4.679999999999988,-8.791490580876062,-20.264703201449095,22.029579303074478,5.581770159216717,0.1731151038738421,0.0,-5.5122668077145445,-14.898312265196502,-1.312986556646809,-0.09739379640709799,-0.005913625167003236,0.0,456.056190852247,456.1928586329375,455.33156161314776,454.0693199592031
4.739999999999987,-9.125129925561343,-21.171646210787387,21.939016660496563,5.575825873448347,0.17277435961640908,0.0,-5.609064176785641,-15.334938445585973,-1.7083095928050092,-0.10265455103885883,-0.005214021334431963,0.0,441.7025576788095,441.7603725052851,441.41299871676586,440.9699242806363
4.799999999999986,-9.465324960527225,-22.10793807703204,21.82744440690685,5.56964135558648,0.17230797518888874,0.0,-5.73056742106431,-15.876039869916271,-2.014501263858576,-0.10392964381253661,-0.01345764837800379,0.0,485.1786873880888,484.55924593817406,485.4334641516868,485.3294855818483
4.859999999999984,-9.812362314154393,-23.075433407145002,21.694974011726213,5.5630433260948156,0.1714344926479443,0.0,-5.837241787833277,-16.37558199799268,-2.40453826111165,-0.12613959751010506,-0.016854933421020308,0.0,461.55576386318864,461.2875682258228,463.0421376388605,461.28034100756173
4.919999999999983,-10.165129575649578,-24.0707927386962,21.53558585672786,5.55568638574502,0.17039353161710036,0.0,-5.921739038223381,-16.805514237500528,-2.911198180777469,-0.11636978501729997,-0.018356919739743394,0.0,421.58129810585353,421.4514941104285,421.2897385849853,422.11949820352567
4.979999999999982,-10.522582078632269,-25.090910456104563,21.343482340582764,5.549319931497887,0.16979913932505664,0.0,-5.993561438869358,-17.201484178484698,-3.4946819934539994,-0.09097296385764063,0.0031422486391620777,0.0,393.5957509294697,395.581603023095,393.3882932259795,395.722382537317
5.0399999999999805,-10.884912835906336,-26.137470216133067,21.118121255386974,5.543912972092048,0.17007202008551126,0.0,-6.084237908567511,-17.686671597806086,-4.0207041086392845,-0.0884560294042176,0.007221042674063586,0.0,429.71560536014005,430.0613075680962,429.1766277870956,429.3831996804299
